name,salary,area_name,published_at
Коммерческий аналитик,,Москва,2004-03-11 00:00:00.030
Программист VB / VBA баз данных / Intarnet,,Москва,2004-03-09 00:00:00.030
Директор Департамента Сервиса,142626.0,Москва,2004-02-11 12:09:45.030
Специалист по продажам,14262.6,Москва,2004-02-11 12:28:10.030
Менеджер по продажам,,Москва,2004-02-11 13:05:55.030
Database Manager / Chief of Data Entry Department,34230.240000000005,Москва,2004-02-11 13:14:50.030
Технический специалист,,Москва,2004-03-18 00:00:00.030
Account Manager,28525.2,Москва,2004-02-11 13:35:46.030
Инженер по приложениям IP телефонии (оборудование Cisco),42787.8,Москва,2004-02-17 00:00:00.030
Консультант по внедрению ERP-системы,42772.65,Москва,2004-04-26 00:00:00.040
Специалист по внедрению продуктов,28516.2,Санкт-Петербург,2004-03-09 00:00:00.030
Менеджер по продажам,17109.72,Москва,2004-03-29 00:00:00.040
Ведущий проектировщик - системный архитектор интеграционных решений,48492.840000000004,Москва,2004-02-11 00:00:00.030
СТАРШИЙ РАЗРАБОТЧИК (NOVELL),42774.3,Москва,2004-03-24 00:00:00.030
Специалист технической поддержки,,Москва,2004-03-11 00:00:00.030
Product manager (Mobile) in Novosibirsk,,Новосибирск,2004-02-11 14:51:42.030
IT-менеджер по внедрению системы MBS Axapta 3.0,57922.4,Москва,2004-05-28 00:00:00.040
"Консультант SAP (модули FI, SD).",,Москва,2004-02-11 15:59:15.030
"Консультант (CO, FI).",,Москва,2004-03-02 00:00:00.030
Computer Vision Engineer,,Москва,2004-03-11 00:00:00.030
Технический специалист депозитария,,Москва,2004-02-11 16:17:39.030
Главный конструктор (Oracle),39935.28,Москва,2004-02-11 16:28:51.030
Тестировщик (в проект на 4 мес.),8557.560000000001,Москва,2004-02-11 16:32:29.030
Менеджер по региональным продажам сложных программных систем,57050.4,Москва,2004-02-11 16:34:00.030
Консультант по внедрению ERP систем,,Москва,2004-07-01 11:42:37.040
Тестировщик,25663.59,Москва,2004-04-22 00:00:00.040
JAVA-программист,34230.240000000005,Москва,2004-02-11 17:16:27.030
Ассистент отдела,14262.6,Москва,2004-02-24 00:00:00.030
Руководитель группы разработчиков/Team leader,46337.920000000006,Москва,2004-05-24 00:00:00.040
Системный администратор,51345.36,Москва,2004-02-11 17:23:18.030
Java разработчик для поддержки приложений/ Application support engineer,39921.14,Москва,2004-04-22 00:00:00.040
Технический консультант,19961.34,Москва,2004-03-05 00:00:00.030
Системный администратор,26065.08,Санкт-Петербург,2004-05-31 00:00:00.040
Product Manager (Retail),,Москва,2004-03-30 00:00:00.040
Key Account Manager (Oil & Gas),,Москва,2004-03-30 00:00:00.040
Key Account Manager (Metals),,Москва,2004-03-30 00:00:00.040
Key Account Manager (Telecom),,Москва,2004-03-30 00:00:00.040
Key Account Manager (Finance),,Москва,2004-03-30 00:00:00.040
Key Account Manager (Retail),,Москва,2004-03-30 00:00:00.040
Sales Director (Retail),,Москва,2004-03-30 00:00:00.040
Региональный представитель,14262.6,Самара,2004-02-11 21:54:14.030
SAP Business Analyst/Project Leader,114064.8,Москва,2004-03-09 00:00:00.030
Специалист в группу внедрения аналитического ПО,,Москва,2004-04-02 00:00:00.040
Системный администратор,28516.2,Москва,2004-03-09 00:00:00.030
Инженер по автоматизации производственных процессов,28525.2,Санкт-Петербург,2004-02-12 12:09:19.030
Менеджер проектов,60898.530000000006,Москва,2004-06-29 00:00:00.040
Менеджер по продажам (работа с вендорами и системными интеграторами),34230.240000000005,Москва,2004-02-20 00:00:00.030
"Менеджер по продвижению пассивного оборудования, СКС",,Москва,2004-02-12 12:19:20.030
IBM mainframe developer,,Москва,2004-02-12 12:46:56.030
Database администратор,,Москва,2004-03-09 00:00:00.030
Руководитель группы PR,,Москва,2004-02-12 00:00:00.030
JAVA-программист,39922.68,Москва,2004-03-09 00:00:00.030
Системный разработчик,48475.67,Москва,2004-04-01 00:00:00.040
Старший аудитор информационных систем,,Москва,2004-02-12 16:39:13.030
Бизнес аналитик - Руководитель проекта,34799.16,Санкт-Петербург,2004-06-25 10:16:05.040
Менеджер по продажам Интернет решений,22820.16,Москва,2004-02-12 17:04:09.030
Менеджер по продажам (Москва),34799.16,Москва,2004-06-25 10:17:49.040
Менеджер по рекламе и маркетингу,20272.84,Санкт-Петербург,2004-05-31 00:00:00.040
Менеджер проектов - строительство объектов связи,,Москва,2004-02-12 17:48:54.030
Менеджер по работе с национальными операторами,,Москва,2004-02-12 17:49:32.030
Главный специалист службы развития новых технологий,,Москва,2004-02-12 17:50:05.030
Главный специалист службы развития первичной сети,,Москва,2004-02-12 17:50:33.030
Ведущий специалист по внедрению системы БОСС-Кадровик,,Москва,2004-02-12 17:52:22.030
Начальник отдела эксплуатации корпоративной сети,,Москва,2004-02-12 17:54:50.030
Системный аналитик,28525.2,Москва,2004-02-12 18:08:12.030
Системный администратор,28525.2,Москва,2004-02-12 19:11:31.030
Программист,,Москва,2004-02-12 19:53:10.030
Ассистент менеджера по закупкам материалов и оборудования для структурированных кабельных систем (СКС),,Москва,2004-03-05 00:00:00.030
Менеджер по работе с корпоративными заказчиками в департамент маркетинга,,Москва,2004-03-05 00:00:00.030
Менеджер по маркетингу (аналитик),42787.8,Москва,2004-02-13 09:45:49.030
Технический консультант по продуктам RATIONAL,42787.8,Москва,2004-02-13 09:47:03.030
Менеджер по региональным продажам сложных программных систем,57050.4,Москва,2004-02-13 09:47:46.030
Программист-аналитик Axapta,37082.76,Москва,2004-02-13 09:48:40.030
Программист 1С,25664.58,Москва,2004-03-23 00:00:00.030
POS Administrator,37071.060000000005,Москва,2004-03-09 00:00:00.030
Аналитик,,Москва,2004-04-23 00:00:00.040
Инженер по технической поддержке,14262.6,Москва,2004-02-13 15:41:26.030
C# developer,34230.240000000005,Санкт-Петербург,2004-02-13 16:03:26.030
Инженер по системному тестированию,28516.2,Москва,2004-03-05 00:00:00.030
Прикладной программист,37071.060000000005,Москва,2004-03-05 00:00:00.030
Business Analyst/System Analyst,51345.36,Москва,2004-02-13 16:52:32.030
Программист с опытом разработки web-приложений,,Москва,2004-05-14 00:00:00.040
Системный администратор (старший),28525.2,Москва,2004-02-13 17:01:54.030
Программист в группу сборки дистрибутивов,,Москва,2004-02-13 17:15:02.030
Специалист по тестированию,28516.2,Москва,2004-03-05 00:00:00.030
Программист -разработчик,,Москва,2004-02-13 17:19:46.030
Инженер АТС по телефонии Definity,42787.8,Москва,2004-02-17 00:00:00.030
Системный администратор,22812.960000000003,Москва,2004-03-05 00:00:00.030
Менеджер по исследованиям,,Москва,2004-03-05 00:00:00.030
Менеджер по работе с клиентами,57030.2,Москва,2004-04-19 00:00:00.040
User Support Specialist 1С,31377.72,Москва,2004-02-13 18:25:32.030
POS Help Desk,19961.34,Москва,2004-03-09 00:00:00.030
Программист,28525.2,Москва,2004-02-13 19:06:25.030
Key Account Manager - Svyazinvest,142626.0,Москва,2004-02-25 00:00:00.030
Специалист отдела поддержки пользователей в банк,,Москва,2004-02-16 10:26:28.030
Специалист абонентского обслуживания,11410.08,Москва,2004-02-16 12:40:40.030
Начальник отдела корпоративных продаж,,Москва,2004-02-16 12:44:42.030
Менеджер по продажам,,Москва,2004-02-16 12:46:52.030
Руководитель проектов,,Москва,2004-02-16 12:48:11.030
Менеджер по продажам оборудования,,Москва,2004-02-16 12:49:26.030
Менеджер по работе с корпоративными клиентами,,Москва,2004-02-16 12:50:21.030
Менеджер по продажам телекоммуникационного оборудования,28525.2,Москва,2004-02-16 12:51:32.030
European Field Application Engineers (MH-Gen/4),34856.520000000004,Санкт-Петербург,2004-07-30 09:39:44.040
European Field Application Engineers (MH-Gen/4),34230.240000000005,Санкт-Петербург,2004-02-16 12:55:25.030
Заместитель начальника отдела сетей связи,,Москва,2004-02-16 12:55:53.030
Веб-программист,28516.2,Москва,2004-03-16 00:00:00.030
Дизайнер,28516.2,Москва,2004-03-16 00:00:00.030
Менеджер по работе с клиентами,28516.2,Москва,2004-03-16 00:00:00.030
Начальник отдела сетей связи,,Москва,2004-02-16 13:21:00.030
Главный инженер проекта,,Москва,2004-02-16 13:27:15.030
Ведущий специалист отдела сетей связи,,Москва,2004-02-16 13:31:22.030
Программиста в отдел тестирования,34230.240000000005,Москва,2004-02-16 13:46:54.030
Software Developer,,Москва,2004-02-16 14:33:35.030
Product manager (Mobile) in Nizhny Novgorod,,Нижний Новгород,2004-03-09 00:00:00.030
Бизнес-аналитик,45625.920000000006,Москва,2004-03-12 00:00:00.030
Software Engineer - Developer,,Москва,2004-03-11 00:00:00.030
Менеджер по продажам и работе с корпоративными клиентами (частные сети),42787.8,Москва,2004-02-16 15:41:09.030
Business Development,,Москва,2004-05-18 00:00:00.040
ASP.разработчик,28525.2,Санкт-Петербург,2004-02-16 16:08:20.030
Менеджер отраслевой автоматизации,,Санкт-Петербург,2004-07-05 12:23:30.040
"Программист 1С, менеджер проектов",,Санкт-Петербург,2004-07-05 12:23:30.040
Multinational production company located in Moscow seeks Senior SAP Developer,,Москва,2004-02-16 16:55:18.030
Программист в отдел внедрения,11406.480000000001,Санкт-Петербург,2004-03-29 00:00:00.040
Программист в отдел торгового оборудования,11410.08,Санкт-Петербург,2004-02-16 17:03:08.030
Преподаватель 1С,11406.480000000001,Санкт-Петербург,2004-03-29 00:00:00.040
IT инженер,17115.120000000003,Москва,2004-02-16 17:22:03.030
Аналитик программист,,Москва,2004-02-16 18:21:55.030
C/Lisp Developer,28525.2,Москва,2004-02-16 18:58:44.030
Senior SAP MM module,,Москва,2004-02-17 09:46:45.030
"Консультант SAP R/3 (модули FI, SD)",,Москва,2004-02-17 09:48:47.030
Ведущий менеджер по продажам,114100.8,Москва,2004-02-17 00:00:00.030
Специалист в отдел технологических разработок банка,,Москва,2004-02-17 10:25:03.030
Специалист отдела автоматизации в банк,,Москва,2004-02-17 10:25:54.030
Программист Platinum,34218.12,Москва,2004-04-09 00:00:00.040
Программист Platinum,48475.67,Москва,2004-04-09 00:00:00.040
Инженер-инсталлятор,34230.240000000005,Москва,2004-02-17 11:22:31.030
Специалист по продаже программного обеспечения,34230.240000000005,Москва,2004-02-17 12:10:33.030
SAP Basis Администратор,48492.840000000004,Москва,2004-02-17 12:19:03.030
IT Директор,,Москва,2004-03-15 00:00:00.030
SAP CO Business Analyst,114100.8,Москва,2004-02-17 12:40:36.030
Data analyst,,Москва,2004-04-23 00:00:00.040
Специалист по качеству,,Москва,2004-02-17 13:32:13.030
"Менеджер по продажам электронных компонентов в представительство крупной европейской торговой компании (Москва, Код: AFЕК)",,Москва,2004-02-17 14:53:31.030
Менеджер по продажам,114100.8,Москва,2004-02-17 15:00:07.030
СИСТЕМНЫЙ АНАЛИТИК.,31691.4972,Санкт-Петербург,2004-02-17 15:04:28.030
ПРОГРАММИСТ.,14262.6,Санкт-Петербург,2004-02-17 15:07:00.030
Client Support Senior Engineer (Job code # 270637),,Нижний Новгород,2004-02-17 15:18:39.030
Программист 1С,,Москва,2004-05-07 00:00:00.040
Контент-менеджер,19961.34,Москва,2004-03-05 00:00:00.030
Ведущий консультант-разработчик / Консультант- разработчик Департамента информационно-аналитических систем,,Москва,2004-04-08 00:00:00.040
Консультант- разработчик Департамента Oracle Application,,Москва,2004-03-26 00:00:00.030
Программист 1С,28525.2,Москва,2004-02-17 16:38:32.030
Разработчик WEB приложений в крупную IT компанию.,25664.58,Москва,2004-03-17 00:00:00.030
Бизнес-консультант по внедрению Navision (модули: фин. и бухучет) в IT отдел крупной компьютерной компании.,28525.2,Москва,2004-02-17 17:14:56.030
Программист С#,,Москва,2004-02-25 00:00:00.030
"Специалист по поддержке ПО. Код вакансии: ""ЛА-СП1""",42787.8,Москва,2004-02-17 17:39:35.030
"Специалист по поддержке ПО. Код вакансии: ""ЛА-СП2""",42787.8,Москва,2004-02-17 17:51:32.030
"Специалист по поддержке ПО. Код вакансии: ""ЛА-СП2""",42787.8,Москва,2004-02-17 17:51:58.030
"Специалист по поддержке платежных систем. Код вакансии: ""ЛА-платеж"".",42787.8,Москва,2004-02-17 18:02:02.030
"Менеджер по продажам. Код вакансии: ""АЗ-сбп""",,Москва,2004-03-09 00:00:00.030
"Менеджер по продажам (таксофоны). Код вакансии: ""АЗ-такс""",,Москва,2004-03-09 00:00:00.030
"Руководитель отдела ИТ. Код вакансии: ""Л-АД""",,Москва,2004-04-02 00:00:00.040
SAP PM/TORO Support Specialist,68460.48000000001,Москва,2004-02-18 10:44:20.030
Oracle DBA,,Москва,2004-02-18 11:50:50.030
Разработчик С++,22812.960000000003,Москва,2004-03-11 00:00:00.030
Системный администратор,34230.240000000005,Москва,2004-02-18 11:56:08.030
Менеджер по продажам в российское представительство Sybase,,Москва,2004-02-18 11:56:45.030
Директор/менеджер по продаже IT продукта в Северной Америке,,Москва,2004-04-01 00:00:00.040
Специалист группы продаж,,Москва,2004-02-18 12:37:59.030
Специалист,14258.1,Москва,2004-03-23 00:00:00.030
Студент технического ВУЗа,,Москва,2004-03-23 00:00:00.030
Преподаватель на курсы Компании,,Москва,2004-03-23 00:00:00.030
Преподаватель авторских курсов,,Москва,2004-03-23 00:00:00.030
Дизайнер,,Москва,2004-03-17 00:00:00.030
Системный администратор,28516.2,Москва,2004-03-19 00:00:00.030
Программист,28515.1,Москва,2004-04-23 00:00:00.040
Менеджер продаж,,Москва,2004-02-18 15:35:11.030
Менеджер продаж,17109.72,Москва,2004-03-23 00:00:00.030
Администратор БД Oracle,57050.4,Москва,2004-02-18 15:47:02.030
Менеджер по закупкам компьютерных комплектующих ( по Москве ),28525.2,Москва,2004-02-18 15:53:04.030
Программист Oracle/Delphi,,Москва,2004-06-22 13:34:05.040
Бизнес аналитик,,Москва,2004-06-08 00:00:00.040
Бизнес аналитик,31377.72,Москва,2004-02-18 16:07:27.030
Ассистент продакт- менеджера по продуктовой линейке ASUS,12836.34,Москва,2004-02-18 16:27:12.030
Специалист по продвижению Notebook/PDA,57050.4,Москва,2004-02-18 16:40:14.030
Системный администратор,,Москва,2004-02-18 16:42:58.030
Менеджер по продажам бизнес-решений MSB Axapta,85545.3,Москва,2004-04-06 00:00:00.040
Software Developer (Java),,Москва,2004-03-17 00:00:00.030
Разработчик web-систем,34230.240000000005,Москва,2004-02-18 17:48:51.030
IT Specialist (help desk),22820.16,Москва,2004-02-18 17:59:25.030
CIO,,Москва,2004-02-18 18:25:47.030
Руководитель группы беспроводных решений,,Москва,2004-02-18 18:44:37.030
Руководитель группы телефонных решений,,Москва,2004-02-18 18:54:47.030
Руководитель группы сетевых решений,,Москва,2004-02-18 19:55:27.030
Руководитель группы СВТ (средства вычислительной техники),,Москва,2004-02-18 20:01:43.030
Руководитель группы по системам управления,,Москва,2004-02-18 20:07:28.030
Администратор базы данных,14262.6,Москва,2004-02-18 20:09:05.030
Менеджер по работе с вендорами (производителями),42787.8,Москва,2004-02-18 20:15:03.030
Тестер ПО,28525.2,Санкт-Петербург,2004-02-18 22:05:43.030
Директор по маркетингу,142626.0,Москва,2004-02-19 10:34:24.030
Инженер-разработчик аппаратных средств,46624.799999999996,Москва,2004-08-27 12:00:34.040
ЛОГИСТИК,21386.325,Москва,2004-04-13 00:00:00.040
Инженер-тестировщик,31951.81,Москва,2004-07-19 13:34:02.040
Директор департамента бизнес-решений Oracle,285162.0,Москва,2004-03-15 00:00:00.030
Специалист отдела IT поддержки,17115.120000000003,Москва,2004-02-25 00:00:00.030
"Специалист отдела IT технологий, программист",,Москва,2004-05-06 00:00:00.040
Менеджер по развитию бизнеса,85575.6,Москва,2004-02-19 15:41:57.030
Консультант по управленческому учету,34230.240000000005,Москва,2004-02-19 15:44:00.030
Руководитель отдела продаж,42774.3,Москва,2004-03-15 00:00:00.030
"Специалист по SAP R/3 (FI, CO)",45640.32,Москва,2004-02-19 16:42:09.030
"Специалист по SAP R/3 (FI, CO, MM, SD)",51329.16,Москва,2004-03-09 00:00:00.030
Инженер по технической поддержке IP сетей,43570.65,Москва,2004-07-09 08:59:28.040
Инженер по технической поддержке систем управления IP сетями,43570.65,Москва,2004-07-09 08:59:28.040
Инженер в службу проектирования и строительства сетей,,Москва,2004-02-19 17:05:04.030
Инженер по расширенным сервисным услугам по СПД,,Москва,2004-07-09 08:59:28.040
Менеджер по региональному маркетингу,,Москва,2004-02-19 17:15:01.030
Стажер в группу обучения инженеров,,Москва,2004-07-09 08:59:28.040
"Программист, системный администратор",22820.16,Москва,2004-02-19 17:36:39.030
Помощник менеджера по работе с ключевыми клиентами,,Москва,2004-02-19 18:02:33.030
Тестировщик,,Москва,2004-02-19 18:03:36.030
Менеджер по управлению продуктами (Северо-Западный регион),,Санкт-Петербург,2004-03-19 00:00:00.030
Ведущий специалист Отдела АБС Управления информационных технологий,,Москва,2004-06-07 00:00:00.040
Тестировщик,,Москва,2004-03-19 00:00:00.030
Технический писатель,,Москва,2004-04-19 00:00:00.040
Системный инженер/администратор,21393.9,Москва,2004-02-20 12:01:08.030
Начальник отдела «Телекоммуникации и мультимедиа»,,Москва,2004-02-20 12:08:15.030
System Analyst (entry level),28516.2,Москва,2004-03-17 00:00:00.030
Начальник отдела «Инженерные системы»,,Москва,2004-02-20 12:19:09.030
Начальник отдела «Программные решения»,,Москва,2004-02-20 12:37:22.030
Sales Manager,114100.8,Москва,2004-02-20 13:53:09.030
Программист 1С,9983.82,Москва,2004-02-20 13:53:32.030
Менеджер по продажам,42787.8,Москва,2004-02-20 13:59:28.030
Специалист Отдела сетевых технологий Управления информационных технологий,23199.440000000002,Москва,2004-06-07 00:00:00.040
ВЕДУЩИЙ ИНЖЕНЕР-ПРОЕКТИРОВЩИК.,31680.2761,Санкт-Петербург,2004-04-26 00:00:00.040
"Ассистент консультанта (SAP/R3 (MM, CO, FI)",23168.960000000003,Москва,2004-05-27 00:00:00.040
Senior Software Engineer - Java Web Services,42774.3,Москва,2004-03-09 00:00:00.030
Консультант/ведущий консультант по внедрению системы SAP R/3 (FI(АА)),57922.4,Москва,2004-05-27 00:00:00.040
Менеджер по обучению,28525.2,Москва,2004-02-20 16:59:49.030
Консультанты по внедрению SAP R/3 (TOPO),142581.0,Москва,2004-03-05 00:00:00.030
Менеджер отдела рекламы,,Москва,2004-04-05 00:00:00.040
Database Manager,34230.240000000005,Москва,2004-02-20 18:38:29.030
Java Специалисты (от разработчика до лидера проекта).,52198.740000000005,Новосибирск,2004-06-01 00:00:00.040
Специалист по маркетингу,28961.2,Москва,2004-05-07 00:00:00.040
Sales Manager,85575.6,Москва,2004-02-20 20:39:45.030
SAP R/3 FI module Analyst/Supporter (code 005),,Москва,2004-03-17 00:00:00.030
SFA/Database администратор (код 004),,Москва,2004-03-17 00:00:00.030
SFA/Database administrator,,Москва,2004-03-17 00:00:00.030
Team Lead/Architect J2EE (code 003.1),71290.5,Москва,2004-03-17 00:00:00.030
"HTML, JAVA, GUI developer (code 003.2)",42774.3,Москва,2004-03-17 00:00:00.030
С++ разработчик (код 002.1),,Москва,2004-03-17 00:00:00.030
Руководитель группы разработчиков С++ (код 002.2),,Москва,2004-03-17 00:00:00.030
Программист 1С (код 002.3),,Москва,2004-03-17 00:00:00.030
Тестировщик (код 002.4),,Москва,2004-03-17 00:00:00.030
Начальник отдела базы данных,,Москва,2004-02-21 23:32:52.030
Менеджер по продажам,,Москва,2004-02-24 10:20:29.030
Product Manager,42774.3,Москва,2004-03-09 00:00:00.030
Product Marketing Manager,39922.68,Москва,2004-03-09 00:00:00.030
Java программист,,Москва,2004-03-24 00:00:00.030
"IT консультант, Бизнес аналитик",,Москва,2004-02-24 11:20:28.030
Product Marketing Manager (Hard Disk Drives),,Москва,2004-06-15 00:00:00.040
Business System Analyst,,Москва,2004-02-24 11:41:28.030
Консультант по внедрению AXAPTA,57050.4,Москва,2004-02-24 12:21:57.030
Программист 1С,28525.2,Москва,2004-02-24 12:45:24.030
Программист в отдел торгового оборудования,9980.67,Санкт-Петербург,2004-03-04 00:00:00.030
"Начальник отдела тестирования. Код вакансии: ""Л-Нтест""",,Москва,2004-03-22 00:00:00.030
Специалист по эксплуатации информационных систем,,Москва,2004-02-24 13:15:02.030
Менеджер в отдел маркетинга / Product manager CDMA/GSM,,Москва,2004-02-24 13:51:43.030
Менеджер (специалист) по интернет - маркетингу,17109.06,Москва,2004-04-09 00:00:00.040
Дизайнер,42787.8,Москва,2004-02-24 14:34:45.030
Руководитель IT-управления,85575.6,Москва,2004-02-24 14:54:05.030
Инженер систем безопасности,28999.300000000003,Москва,2004-06-21 00:00:00.040
Financial System Supervisor/Project support analyst,57050.4,Москва,2004-02-24 15:03:54.030
Программист в системе Concord,,Москва,2004-04-20 00:00:00.040
Инженер поддержки приложений на Lotus Notes/Domino,25664.58,Москва,2004-03-24 00:00:00.030
Разработчик приложений Lotus Notes/Domino / Web,28525.2,Москва,2004-02-24 16:14:03.030
Intranet Web Site Coordinator (code MH-IT-IWC,42774.3,Москва,2004-03-22 00:00:00.030
Главный специалист службы развития новых технологий в солидную телекоммуникационную компанию (MH-RTC-NT),,Москва,2004-03-22 00:00:00.030
Системный администратор (Unix),42774.3,Москва,2004-03-15 00:00:00.030
Software Developer – Interactive IC Routing (code: MH-Cad/SDI),,Москва,2004-03-22 00:00:00.030
Software Developer – Custom IC Routing (code: MH-Cad/SDC),,Москва,2004-03-22 00:00:00.030
Software Developer – Wire Editor (code: MH-Cad/SDW),,Москва,2004-03-22 00:00:00.030
Консультант по планированию сетей мобильной связи (код Sms/1) в западную телекоммуникационную компанию:,,Москва,2004-07-30 09:43:39.040
Специалист по планированию баз данных подсистемы коммутации сетей подвижной связи (код Sms/2),,Москва,2004-03-22 00:00:00.030
Ассистент product manager,,Москва,2004-07-06 10:28:08.040
Helpdesk Assistant,14262.6,Москва,2004-02-24 18:11:15.030
FPGA designer,37761.23,Москва,2004-07-19 13:34:02.040
Администратор БД,42774.3,Москва,2004-03-05 00:00:00.030
Аналитик,28516.2,Москва,2004-03-09 00:00:00.030
Software Sales Manager,85575.6,Москва,2004-02-24 19:22:49.030
Support Engineer,42787.8,Москва,2004-02-24 19:46:50.030
Менеджер по работе с клиентами по телекоммуникационному оборудованию,,Москва,2004-04-05 00:00:00.040
Консультант по внедрению CRM,,Москва,2004-02-24 20:04:01.030
Technical Recent College Graduate,,Нижний Новгород,2004-03-24 00:00:00.030
Тестировщик,,Москва,2004-02-24 20:13:10.030
Системный архитектор / консультант в области построения ИТ-инфраструктур.,,Москва,2004-05-05 00:00:00.040
Developer Relationship Manager,,Нижний Новгород,2004-02-24 20:19:52.030
Program Manager Paint Blue,,Нижний Новгород,2004-02-24 00:00:00.030
Старший сервисный инженер,19967.64,Москва,2004-02-27 00:00:00.030
Менеджер по работе с корпоративными клиентами (IK-FSC-AM),,Москва,2004-04-19 00:00:00.040
Руководитель IT отдела,37071.060000000005,Москва,2004-03-19 00:00:00.030
Начальник Управления строительства объектов связи (IK-R-NUSOS),,Москва,2004-03-22 00:00:00.030
Ассистент менеджера проектов по строительству объектов связи (IK-R-PMSOS),,Москва,2004-03-23 00:00:00.030
Менеджер проектов по строительству объектов связи (IK-R-PMSOS),,Москва,2004-03-22 00:00:00.030
Главный специалист по банковским технологиям,,Москва,2004-02-25 10:43:07.030
Commercial Manager (IK-GE-CM),168195.94,Москва,2004-06-18 11:34:21.040
Аналитик баз данных в западный издательский дом (EN-RD/1),,Москва,2004-02-25 10:52:49.030
Системный администратор (EN-Cad-SA),,Москва,2004-02-25 10:55:02.030
Консультант по внедрению ERP-ситемы (EN-OT-OA),,Москва,2004-02-25 10:56:45.030
Service/tranning manager,,Москва,2004-03-31 00:00:00.040
Программист,28515.1,Москва,2004-04-16 00:00:00.040
Ведущий специалист по продажам ПО (финансовые и аналитические системы),42774.3,Москва,2004-03-22 00:00:00.030
Ведущий консультант по бюджетированию,48477.54,Москва,2004-03-22 00:00:00.030
Менеджер проекта по внедрению MBS Navision,42774.3,Москва,2004-03-22 00:00:00.030
Начальник отдела «Вычислительные платформы и системы хранения данных»,,Москва,2004-02-25 11:52:36.030
Финансовый менеджер,,Москва,2004-02-25 12:03:57.030
"Специалист по SAP R/3. Код вакансии: ""Р- SAP""",,Москва,2004-07-02 17:12:49.040
Технический консультант (Pre-sale),34219.44,Москва,2004-03-16 00:00:00.030
Инженер отдела ИТ,,Москва,2004-03-23 00:00:00.030
Менеджер отдела продаж,,Москва,2004-03-12 00:00:00.030
IT Assistant,14262.6,Москва,2004-02-25 14:06:31.030
Sales representative,37082.76,Москва,2004-02-25 14:34:37.030
"Business Development Manager «серверные решения» (платформы Sun, IBM, HP) (Ikh-Serv/1)",71313.0,Москва,2004-02-25 14:50:05.030
Разработчик баз данных,,Москва,2004-03-16 00:00:00.030
Помощник системного администратора,19967.64,Москва,2004-02-25 15:39:09.030
Ведущий специалист отдела поддержки IT,,Москва,2004-03-18 00:00:00.030
Инженер по телекоммуникационнм проектам,48492.840000000004,Москва,2004-02-25 15:58:44.030
Менеджер по продажам телекоммуникационного оборудования,42787.8,Москва,2004-02-25 16:06:41.030
IT Менеджер,57050.4,Москва,2004-02-25 16:28:17.030
IT Manager,57050.4,Москва,2004-02-25 16:43:52.030
Ведущий художник,34230.240000000005,Москва,2004-02-25 17:01:01.030
Арт-директор,,Москва,2004-02-25 17:03:09.030
Системный администратор,11410.08,Москва,2004-02-25 17:04:44.030
Менеджер по работе с розничными сетями (Принтеры),,Москва,2004-06-15 00:00:00.040
Менеджер по развитию дилерской сети (Dealer Manager),,Москва,2004-03-25 00:00:00.030
Account Manager (IT),114100.8,Москва,2004-02-25 18:15:45.030
Специалист по информационной безопасности,31691.4972,Москва,2004-02-25 18:37:06.030
ТЕХНИЧЕСКИЙ ПИСАТЕЛЬ,,Москва,2004-03-24 00:00:00.030
СПЕЦИАЛИСТ ПО ВНЕДРЕНИЮ/ТЕХНОЛОГ,,Москва,2004-06-03 00:00:00.040
Customer Service Programmer,34230.240000000005,Москва,2004-02-25 19:34:19.030
CRM Officer,71287.75,Москва,2004-04-13 00:00:00.040
Business Development Leader for Utilities Sector,,Москва,2004-02-26 07:31:50.030
Оператор Центра спутникового доступа (ЦСД),22820.16,Москва,2004-02-26 10:06:44.030
Менеджер продукта (Product Manager),,Москва,2004-03-22 00:00:00.030
Marketing Information/Intelligence Manager,,Москва,2004-03-22 00:00:00.030
Marketing Project Manager,,Москва,2004-05-17 00:00:00.040
Products / Solutions Marketing Manager,,Москва,2004-06-11 10:13:51.040
.NET-программист,42787.8,Москва,2004-02-26 10:48:54.030
Инженер сопровождения,19967.64,Москва,2004-02-26 10:50:52.030
Программист-тестировщик,17376.72,Москва,2004-05-11 00:00:00.040
РУКОВОДИТЕЛЬ СИСТЕМНО-АНАЛИТИЧЕСКОГО ОТДЕЛА,57050.4,Москва,2004-02-26 11:40:03.030
Инженер электросвязи,8557.560000000001,Тула,2004-02-26 12:00:44.030
Product Director (IK-S-PD),171090.6,Москва,2004-04-20 00:00:00.040
Product Marketing Manager,,Москва,2004-06-15 00:00:00.040
Специалист по технической поддержке клиентов со знанием английского языка,,Москва,2004-02-26 13:21:32.030
Системный администратор,21855.375,Москва,2004-08-06 09:46:33.040
"Эксперт сервисной группы, специалист тех. поддержки, системный администратор",,Москва,2004-02-26 13:55:22.030
Систеный администратор,19967.64,Москва,2004-02-26 14:43:22.030
"Product Manager «серверные решения» (платформы Sun, IBM, HP) (Ikh-Serv/1)",57050.4,Москва,2004-02-26 15:01:23.030
"Консультант по внедрению ERP-систем систем (Босс, Галактика, Цефей, Инфобухгалтер, Парус, BAAN, EFS, Platinum, Scala, Navision, Oracle Appl. и т.п.)(IKH-OT/1)",51345.36,Москва,2004-02-26 15:38:59.030
Помощник системного администратора,12831.795,Москва,2004-04-05 00:00:00.040
Начальник IT отдела в торгово-производственный холдинг,,Москва,2004-02-26 16:34:15.030
